Date,Service,Cost,Currency,IoT_Things,IoT_Rules,IoT_Policies,Is_IoT_Core
2025-03-22,AmazonLambda,0.6436,USD,0,0,0,0
2025-03-22,AmazonCloudFront,0.8919,USD,0,0,0,0
2025-03-22,AmazonAPIGateway,0.2482,USD,0,0,0,0
2025-03-23,AmazonEC2,1.5161,USD,0,0,0,0
2025-03-23,AmazonS3,0.1756,USD,0,0,0,0
2025-03-23,AmazonRDS,1.1551,USD,0,0,0,0
2025-03-23,AWSIoT,0.9266,USD,29,8,2,1
2025-03-23,AmazonLambda,0.4134,USD,0,0,0,0
2025-03-23,AmazonCloudFront,0.8762,USD,0,0,0,0
2025-03-23,AmazonAPIGateway,0.2784,USD,0,0,0,0
2025-03-24,AmazonEC2,1.77312,USD,0,0,0,0
2025-03-24,AmazonS3,0.18239999999999998,USD,0,0,0,0
2025-03-24,AmazonRDS,0.9634799999999999,USD,0,0,0,0
2025-03-24,AWSIoT,0.78276,USD,23,3,3,1
2025-03-24,AmazonLambda,0.49176,USD,0,0,0,0
2025-03-24,AmazonCloudFront,0.94356,USD,0,0,0,0
2025-03-24,AmazonAPIGateway,0.28692,USD,0,0,0,0
2025-03-25,AmazonEC2,1.6439,USD,0,0,0,0
2025-03-25,AmazonS3,0.1413,USD,0,0,0,0
2025-03-25,AmazonRDS,0.7228,USD,0,0,0,0
2025-03-25,AWSIoT,1.0017,USD,79,10,5,1
2025-03-25,AmazonLambda,0.4081,USD,0,0,0,0
2025-03-25,AmazonCloudFront,0.8359,USD,0,0,0,0
2025-03-25,AmazonAPIGateway,0.3443,USD,0,0,0,0
2025-03-26,AmazonEC2,2.129,USD,0,0,0,0
2025-03-26,AmazonS3,0.2072,USD,0,0,0,0
2025-03-26,AmazonRDS,1.1707,USD,0,0,0,0
2025-03-26,AWSIoT,0.92,USD,72,1,1,1
2025-03-26,AmazonLambda,0.6036,USD,0,0,0,0
2025-03-26,AmazonCloudFront,0.8392,USD,0,0,0,0
2025-03-26,AmazonAPIGateway,0.241,USD,0,0,0,0
2025-03-27,AmazonEC2,1.2094,USD,0,0,0,0
2025-03-27,AmazonS3,0.2152,USD,0,0,0,0
2025-03-27,AmazonRDS,0.9992,USD,0,0,0,0
2025-03-27,AWSIoT,0.6794,USD,28,4,2,1
2025-03-27,AmazonLambda,0.5451,USD,0,0,0,0
2025-03-27,AmazonCloudFront,0.8835,USD,0,0,0,0
2025-03-27,AmazonAPIGateway,0.2486,USD,0,0,0,0
2025-03-28,AmazonEC2,2.4286799999999995,USD,0,0,0,0
2025-03-28,AmazonS3,0.16007999999999997,USD,0,0,0,0
2025-03-28,AmazonRDS,1.3558799999999998,USD,0,0,0,0
2025-03-28,AWSIoT,1.2804,USD,99,8,5,1
2025-03-28,AmazonLambda,0.49416,USD,0,0,0,0
2025-03-28,AmazonCloudFront,0.8346,USD,0,0,0,0
2025-03-28,AmazonAPIGateway,0.32724,USD,0,0,0,0
2025-03-29,AmazonEC2,1.7896,USD,0,0,0,0
2025-03-29,AmazonS3,0.1433,USD,0,0,0,0
2025-03-29,AmazonRDS,0.831,USD,0,0,0,0
2025-03-29,AWSIoT,0.6252,USD,10,8,3,1
2025-03-29,AmazonLambda,0.4444,USD,0,0,0,0
2025-03-29,AmazonCloudFront,0.8459,USD,0,0,0,0
2025-03-29,AmazonAPIGateway,0.3232,USD,0,0,0,0
2025-03-30,AmazonEC2,1.8621,USD,0,0,0,0
2025-03-30,AmazonS3,0.1278,USD,0,0,0,0
2025-03-30,AmazonRDS,0.8422,USD,0,0,0,0
2025-03-30,AWSIoT,1.0006,USD,60,10,3,1
2025-03-30,AmazonLambda,0.4794,USD,0,0,0,0
2025-03-30,AmazonCloudFront,0.8553,USD,0,0,0,0
2025-03-30,AmazonAPIGateway,0.3278,USD,0,0,0,0
2025-03-31,AmazonEC2,1.65048,USD,0,0,0,0
2025-03-31,AmazonS3,0.23507999999999998,USD,0,0,0,0
2025-03-31,AmazonRDS,1.1832,USD,0,0,0,0
2025-03-31,AWSIoT,0.96384,USD,33,10,3,1
2025-03-31,AmazonLambda,0.5142,USD,0,0,0,0
2025-03-31,AmazonCloudFront,0.8298,USD,0,0,0,0
2025-03-31,AmazonAPIGateway,0.30708,USD,0,0,0,0
2025-04-01,AmazonEC2,1.7733,USD,0,0,0,0
2025-04-01,AmazonS3,0.1957,USD,0,0,0,0
2025-04-01,AmazonRDS,0.768,USD,0,0,0,0
2025-04-01,AWSIoT,0.9464,USD,75,10,5,1
2025-04-01,AmazonLambda,0.5398,USD,0,0,0,0
2025-04-01,AmazonCloudFront,0.9692,USD,0,0,0,0
2025-04-01,AmazonAPIGateway,0.36,USD,0,0,0,0
2025-04-02,AmazonEC2,1.4051,USD,0,0,0,0
2025-04-02,AmazonS3,0.2083,USD,0,0,0,0
2025-04-02,AmazonRDS,1.2492,USD,0,0,0,0
2025-04-02,AWSIoT,0.7959,USD,31,3,2,1
2025-04-02,AmazonLambda,0.5306,USD,0,0,0,0
2025-04-02,AmazonCloudFront,0.9575,USD,0,0,0,0
2025-04-02,AmazonAPIGateway,0.4125,USD,0,0,0,0
2025-04-03,AmazonEC2,1.2829,USD,0,0,0,0
2025-04-03,AmazonS3,0.1592,USD,0,0,0,0
2025-04-03,AmazonRDS,1.2631,USD,0,0,0,0
2025-04-03,AWSIoT,0.6008,USD,29,2,5,1
2025-04-03,AmazonLambda,0.5481,USD,0,0,0,0
2025-04-03,AmazonCloudFront,0.8133,USD,0,0,0,0
2025-04-03,AmazonAPIGateway,0.2768,USD,0,0,0,0
2025-04-04,AmazonEC2,2.4938399999999996,USD,0,0,0,0
2025-04-04,AmazonS3,0.25788,USD,0,0,0,0
2025-04-04,AmazonRDS,1.4217600000000001,USD,0,0,0,0
2025-04-04,AWSIoT,0.9087599999999999,USD,35,8,2,1
2025-04-04,AmazonLambda,0.54492,USD,0,0,0,0
2025-04-04,AmazonCloudFront,1.04568,USD,0,0,0,0
2025-04-04,AmazonAPIGateway,0.3972,USD,0,0,0,0
2025-04-05,AmazonEC2,1.848,USD,0,0,0,0
2025-04-05,AmazonS3,0.2023,USD,0,0,0,0
2025-04-05,AmazonRDS,1.1236,USD,0,0,0,0
2025-04-05,AWSIoT,0.7801,USD,44,5,3,1
2025-04-05,AmazonLambda,0.5825,USD,0,0,0,0
2025-04-05,AmazonCloudFront,1.0435,USD,0,0,0,0
2025-04-05,AmazonAPIGateway,0.3749,USD,0,0,0,0
2025-04-06,AmazonEC2,2.1083,USD,0,0,0,0
2025-04-06,AmazonS3,0.1602,USD,0,0,0,0
2025-04-06,AmazonRDS,0.7425,USD,0,0,0,0
2025-04-06,AWSIoT,0.9763,USD,45,8,1,1
2025-04-06,AmazonLambda,0.4884,USD,0,0,0,0
2025-04-06,AmazonCloudFront,0.8747,USD,0,0,0,0
2025-04-06,AmazonAPIGateway,0.3057,USD,0,0,0,0
2025-04-07,AmazonEC2,2.48784,USD,0,0,0,0
2025-04-07,AmazonS3,0.14543999999999999,USD,0,0,0,0
2025-04-07,AmazonRDS,0.8667600000000001,USD,0,0,0,0
2025-04-07,AWSIoT,0.89784,USD,78,7,2,1
2025-04-07,AmazonLambda,0.48624,USD,0,0,0,0
2025-04-07,AmazonCloudFront,1.1778,USD,0,0,0,0
2025-04-07,AmazonAPIGateway,0.41040000000000004,USD,0,0,0,0
2025-04-08,AmazonEC2,1.2256,USD,0,0,0,0
2025-04-08,AmazonS3,0.1735,USD,0,0,0,0
2025-04-08,AmazonRDS,0.9994,USD,0,0,0,0
2025-04-08,AWSIoT,0.8924,USD,34,6,1,1
2025-04-08,AmazonLambda,0.4498,USD,0,0,0,0
2025-04-08,AmazonCloudFront,0.9866,USD,0,0,0,0
2025-04-08,AmazonAPIGateway,0.4008,USD,0,0,0,0
2025-04-09,AmazonEC2,1.7906,USD,0,0,0,0
2025-04-09,AmazonS3,0.1519,USD,0,0,0,0
2025-04-09,AmazonRDS,1.034,USD,0,0,0,0
2025-04-09,AWSIoT,0.7469,USD,71,8,3,1
2025-04-09,AmazonLambda,0.3524,USD,0,0,0,0
2025-04-09,AmazonCloudFront,0.6277,USD,0,0,0,0
2025-04-09,AmazonAPIGateway,0.3552,USD,0,0,0,0
2025-04-10,AmazonEC2,1.8437,USD,0,0,0,0
2025-04-10,AmazonS3,0.1581,USD,0,0,0,0
2025-04-10,AmazonRDS,0.9014,USD,0,0,0,0
2025-04-10,AWSIoT,0.9304,USD,12,7,5,1
2025-04-10,AmazonLambda,0.3655,USD,0,0,0,0
2025-04-10,AmazonCloudFront,0.7751,USD,0,0,0,0
2025-04-10,AmazonAPIGateway,0.2803,USD,0,0,0,0
2025-04-11,AmazonEC2,2.05044,USD,0,0,0,0
2025-04-11,AmazonS3,0.19344,USD,0,0,0,0
2025-04-11,AmazonRDS,1.1844,USD,0,0,0,0
2025-04-11,AWSIoT,0.93696,USD,58,5,1,1
2025-04-11,AmazonLambda,0.54288,USD,0,0,0,0
2025-04-11,AmazonCloudFront,1.2326399999999997,USD,0,0,0,0
2025-04-11,AmazonAPIGateway,0.31344,USD,0,0,0,0
2025-04-12,AmazonEC2,1.676,USD,0,0,0,0
2025-04-12,AmazonS3,0.1974,USD,0,0,0,0
2025-04-12,AmazonRDS,1.0069,USD,0,0,0,0
2025-04-12,AWSIoT,0.8354,USD,75,7,4,1
2025-04-12,AmazonLambda,0.6459,USD,0,0,0,0
2025-04-12,AmazonCloudFront,0.6935,USD,0,0,0,0
2025-04-12,AmazonAPIGateway,0.3574,USD,0,0,0,0
2025-04-13,AmazonEC2,1.9558,USD,0,0,0,0
2025-04-13,AmazonS3,0.1944,USD,0,0,0,0
2025-04-13,AmazonRDS,0.7998,USD,0,0,0,0
2025-04-13,AWSIoT,0.7357,USD,85,6,2,1
2025-04-13,AmazonLambda,0.6117,USD,0,0,0,0
2025-04-13,AmazonCloudFront,1.0606,USD,0,0,0,0
2025-04-13,AmazonAPIGateway,0.4332,USD,0,0,0,0
2025-04-14,AmazonEC2,2.5987199999999997,USD,0,0,0,0
2025-04-14,AmazonS3,0.25872,USD,0,0,0,0
2025-04-14,AmazonRDS,0.93708,USD,0,0,0,0
2025-04-14,AWSIoT,0.9280799999999999,USD,24,3,1,1
2025-04-14,AmazonLambda,0.693,USD,0,0,0,0
2025-04-14,AmazonCloudFront,0.70272,USD,0,0,0,0
2025-04-14,AmazonAPIGateway,0.35484,USD,0,0,0,0
2025-04-15,AmazonEC2,1.2891,USD,0,0,0,0
2025-04-15,AmazonS3,0.1836,USD,0,0,0,0
2025-04-15,AmazonRDS,1.1697,USD,0,0,0,0
2025-04-15,AWSIoT,0.9128,USD,48,1,1,1
2025-04-15,AmazonLambda,0.646,USD,0,0,0,0
2025-04-15,AmazonCloudFront,0.6312,USD,0,0,0,0
2025-04-15,AmazonAPIGateway,0.3298,USD,0,0,0,0
2025-04-16,AmazonEC2,1.8581,USD,0,0,0,0
2025-04-16,AmazonS3,0.1658,USD,0,0,0,0
2025-04-16,AmazonRDS,0.8952,USD,0,0,0,0
2025-04-16,AWSIoT,0.6949,USD,87,1,5,1
2025-04-16,AmazonLambda,0.3572,USD,0,0,0,0
2025-04-16,AmazonCloudFront,0.9398,USD,0,0,0,0
2025-04-16,AmazonAPIGateway,0.3296,USD,0,0,0,0
2025-04-17,AmazonEC2,2.1298,USD,0,0,0,0
2025-04-17,AmazonS3,0.1681,USD,0,0,0,0
2025-04-17,AmazonRDS,1.1914,USD,0,0,0,0
2025-04-17,AWSIoT,0.8297,USD,94,2,2,1
2025-04-17,AmazonLambda,0.5805,USD,0,0,0,0
2025-04-17,AmazonCloudFront,0.9516,USD,0,0,0,0
2025-04-17,AmazonAPIGateway,0.3174,USD,0,0,0,0
2025-04-18,AmazonEC2,1.49928,USD,0,0,0,0
2025-04-18,AmazonS3,0.23099999999999998,USD,0,0,0,0
2025-04-18,AmazonRDS,1.13712,USD,0,0,0,0
2025-04-18,AWSIoT,1.0044,USD,88,9,2,1
2025-04-18,AmazonLambda,0.7622399999999999,USD,0,0,0,0
2025-04-18,AmazonCloudFront,0.89028,USD,0,0,0,0
2025-04-18,AmazonAPIGateway,0.4536,USD,0,0,0,0
2025-04-19,AmazonEC2,1.9043,USD,0,0,0,0
2025-04-19,AmazonS3,0.191,USD,0,0,0,0
2025-04-19,AmazonRDS,0.9756,USD,0,0,0,0
2025-04-19,AWSIoT,0.6771,USD,70,9,4,1
2025-04-19,AmazonLambda,0.55,USD,0,0,0,0
2025-04-19,AmazonCloudFront,0.7073,USD,0,0,0,0
2025-04-19,AmazonAPIGateway,0.3881,USD,0,0,0,0
2025-04-20,AmazonEC2,1.5653,USD,0,0,0,0
2025-04-20,AmazonS3,0.2023,USD,0,0,0,0
2025-04-20,AmazonRDS,0.8168,USD,0,0,0,0
2025-04-20,AWSIoT,0.9502,USD,32,10,2,1
2025-04-20,AmazonLambda,0.6197,USD,0,0,0,0
2025-04-20,AmazonCloudFront,0.5847,USD,0,0,0,0
2025-04-20,AmazonAPIGateway,0.3963,USD,0,0,0,0
2025-04-21,AmazonEC2,1.6926,USD,0,0,0,0
2025-04-21,AmazonS3,0.16463999999999998,USD,0,0,0,0
2025-04-21,AmazonRDS,1.2640799999999999,USD,0,0,0,0
2025-04-21,AWSIoT,1.0089599999999999,USD,17,10,5,1
2025-04-21,AmazonLambda,0.6276,USD,0,0,0,0
2025-04-21,AmazonCloudFront,1.2564,USD,0,0,0,0
2025-04-21,AmazonAPIGateway,0.39528,USD,0,0,0,0
2025-04-22,AmazonEC2,1.9823,USD,0,0,0,0
2025-04-22,AmazonS3,0.1183,USD,0,0,0,0
2025-04-22,AmazonRDS,0.9444,USD,0,0,0,0
2025-04-22,AWSIoT,0.8999,USD,77,1,1,1
2025-04-22,AmazonLambda,0.3711,USD,0,0,0,0
2025-04-22,AmazonCloudFront,1.0698,USD,0,0,0,0
2025-04-22,AmazonAPIGateway,0.2854,USD,0,0,0,0
2025-04-23,AmazonEC2,1.3089,USD,0,0,0,0
2025-04-23,AmazonS3,0.1292,USD,0,0,0,0
2025-04-23,AmazonRDS,0.9575,USD,0,0,0,0
2025-04-23,AWSIoT,0.8185,USD,45,6,1,1
2025-04-23,AmazonLambda,0.5424,USD,0,0,0,0
2025-04-23,AmazonCloudFront,1.0387,USD,0,0,0,0
2025-04-23,AmazonAPIGateway,0.3742,USD,0,0,0,0
2025-04-24,AmazonEC2,1.6447,USD,0,0,0,0
2025-04-24,AmazonS3,0.1445,USD,0,0,0,0
2025-04-24,AmazonRDS,1.2303,USD,0,0,0,0
2025-04-24,AWSIoT,0.8584,USD,88,7,3,1
2025-04-24,AmazonLambda,0.5821,USD,0,0,0,0
2025-04-24,AmazonCloudFront,0.6995,USD,0,0,0,0
2025-04-24,AmazonAPIGateway,0.2669,USD,0,0,0,0
2025-04-25,AmazonEC2,1.7394,USD,0,0,0,0
2025-04-25,AmazonS3,0.22596,USD,0,0,0,0
2025-04-25,AmazonRDS,1.29036,USD,0,0,0,0
2025-04-25,AWSIoT,0.7922399999999999,USD,42,4,1,1
2025-04-25,AmazonLambda,0.7107600000000001,USD,0,0,0,0
2025-04-25,AmazonCloudFront,0.90804,USD,0,0,0,0
2025-04-25,AmazonAPIGateway,0.38795999999999997,USD,0,0,0,0
2025-04-26,AmazonEC2,1.5143,USD,0,0,0,0
2025-04-26,AmazonS3,0.2006,USD,0,0,0,0
2025-04-26,AmazonRDS,0.8148,USD,0,0,0,0
2025-04-26,AWSIoT,0.6058,USD,61,2,4,1
2025-04-26,AmazonLambda,0.4048,USD,0,0,0,0
2025-04-26,AmazonCloudFront,0.6968,USD,0,0,0,0
2025-04-26,AmazonAPIGateway,0.3258,USD,0,0,0,0
2025-04-27,AmazonEC2,1.2894,USD,0,0,0,0
2025-04-27,AmazonS3,0.1219,USD,0,0,0,0
2025-04-27,AmazonRDS,0.718,USD,0,0,0,0
2025-04-27,AWSIoT,0.8233,USD,71,3,1,1
2025-04-27,AmazonLambda,0.6127,USD,0,0,0,0
2025-04-27,AmazonCloudFront,0.7692,USD,0,0,0,0
2025-04-27,AmazonAPIGateway,0.4162,USD,0,0,0,0
2025-04-28,AmazonEC2,1.76784,USD,0,0,0,0
2025-04-28,AmazonS3,0.17592,USD,0,0,0,0
2025-04-28,AmazonRDS,1.0086,USD,0,0,0,0
2025-04-28,AWSIoT,0.70608,USD,26,6,5,1
2025-04-28,AmazonLambda,0.45912,USD,0,0,0,0
2025-04-28,AmazonCloudFront,0.9100799999999999,USD,0,0,0,0
2025-04-28,AmazonAPIGateway,0.40464,USD,0,0,0,0
2025-04-29,AmazonEC2,1.3512,USD,0,0,0,0
2025-04-29,AmazonS3,0.2042,USD,0,0,0,0
2025-04-29,AmazonRDS,1.093,USD,0,0,0,0
2025-04-29,AWSIoT,0.6916,USD,85,1,2,1
2025-04-29,AmazonLambda,0.6134,USD,0,0,0,0
2025-04-29,AmazonCloudFront,0.6001,USD,0,0,0,0
2025-04-29,AmazonAPIGateway,0.238,USD,0,0,0,0
2025-04-30,AmazonEC2,1.1838,USD,0,0,0,0
2025-04-30,AmazonS3,0.1794,USD,0,0,0,0
2025-04-30,AmazonRDS,0.9237,USD,0,0,0,0
2025-04-30,AWSIoT,0.6483,USD,92,7,2,1
2025-04-30,AmazonLambda,0.4294,USD,0,0,0,0
2025-04-30,AmazonCloudFront,0.6091,USD,0,0,0,0
2025-04-30,AmazonAPIGateway,0.3617,USD,0,0,0,0
2025-05-01,AmazonEC2,1.5564,USD,0,0,0,0
2025-05-01,AmazonS3,0.1412,USD,0,0,0,0
2025-05-01,AmazonRDS,0.9208,USD,0,0,0,0
2025-05-01,AWSIoT,0.9324,USD,18,9,3,1
2025-05-01,AmazonLambda,0.4244,USD,0,0,0,0
2025-05-01,AmazonCloudFront,0.8069,USD,0,0,0,0
2025-05-01,AmazonAPIGateway,0.3684,USD,0,0,0,0
2025-05-02,AmazonEC2,2.34456,USD,0,0,0,0
2025-05-02,AmazonS3,0.19812,USD,0,0,0,0
2025-05-02,AmazonRDS,1.00404,USD,0,0,0,0
2025-05-02,AWSIoT,1.1854799999999999,USD,91,1,5,1
2025-05-02,AmazonLambda,0.50808,USD,0,0,0,0
2025-05-02,AmazonCloudFront,0.89964,USD,0,0,0,0
2025-05-02,AmazonAPIGateway,0.3888,USD,0,0,0,0
2025-05-03,AmazonEC2,1.4932,USD,0,0,0,0
2025-05-03,AmazonS3,0.1776,USD,0,0,0,0
2025-05-03,AmazonRDS,1.0347,USD,0,0,0,0
2025-05-03,AWSIoT,0.8314,USD,28,7,3,1
2025-05-03,AmazonLambda,0.4599,USD,0,0,0,0
2025-05-03,AmazonCloudFront,0.9005,USD,0,0,0,0
2025-05-03,AmazonAPIGateway,0.4037,USD,0,0,0,0
2025-05-04,AmazonEC2,1.9107,USD,0,0,0,0
2025-05-04,AmazonS3,0.1187,USD,0,0,0,0
2025-05-04,AmazonRDS,1.2382,USD,0,0,0,0
2025-05-04,AWSIoT,0.9282,USD,18,5,2,1
2025-05-04,AmazonLambda,0.3602,USD,0,0,0,0
2025-05-04,AmazonCloudFront,0.7606,USD,0,0,0,0
2025-05-04,AmazonAPIGateway,0.2552,USD,0,0,0,0
2025-05-05,AmazonEC2,2.3996399999999998,USD,0,0,0,0
2025-05-05,AmazonS3,0.15827999999999998,USD,0,0,0,0
2025-05-05,AmazonRDS,1.23096,USD,0,0,0,0
2025-05-05,AWSIoT,1.16724,USD,49,9,1,1
2025-05-05,AmazonLambda,0.6768,USD,0,0,0,0
2025-05-05,AmazonCloudFront,0.80076,USD,0,0,0,0
2025-05-05,AmazonAPIGateway,0.38364,USD,0,0,0,0
2025-05-06,AmazonEC2,2.0018,USD,0,0,0,0
2025-05-06,AmazonS3,0.1992,USD,0,0,0,0
2025-05-06,AmazonRDS,1.0855,USD,0,0,0,0
2025-05-06,AWSIoT,0.6032,USD,76,2,3,1
2025-05-06,AmazonLambda,0.57,USD,0,0,0,0
2025-05-06,AmazonCloudFront,0.6904,USD,0,0,0,0
2025-05-06,AmazonAPIGateway,0.3914,USD,0,0,0,0
2025-05-07,AmazonEC2,1.5517,USD,0,0,0,0
2025-05-07,AmazonS3,0.2157,USD,0,0,0,0
2025-05-07,AmazonRDS,0.7623,USD,0,0,0,0
2025-05-07,AWSIoT,0.9389,USD,18,7,1,1
2025-05-07,AmazonLambda,0.4764,USD,0,0,0,0
2025-05-07,AmazonCloudFront,0.6447,USD,0,0,0,0
2025-05-07,AmazonAPIGateway,0.338,USD,0,0,0,0
2025-05-08,AmazonEC2,1.186,USD,0,0,0,0
2025-05-08,AmazonS3,0.1463,USD,0,0,0,0
2025-05-08,AmazonRDS,1.2135,USD,0,0,0,0
2025-05-08,AWSIoT,0.9797,USD,22,8,5,1
2025-05-08,AmazonLambda,0.5503,USD,0,0,0,0
2025-05-08,AmazonCloudFront,1.0446,USD,0,0,0,0
2025-05-08,AmazonAPIGateway,0.4322,USD,0,0,0,0
2025-05-09,AmazonEC2,1.55652,USD,0,0,0,0
2025-05-09,AmazonS3,0.16536,USD,0,0,0,0
2025-05-09,AmazonRDS,1.49016,USD,0,0,0,0
2025-05-09,AWSIoT,1.04772,USD,86,4,3,1
2025-05-09,AmazonLambda,0.4482,USD,0,0,0,0
2025-05-09,AmazonCloudFront,0.7035600000000001,USD,0,0,0,0
2025-05-09,AmazonAPIGateway,0.29244,USD,0,0,0,0
2025-05-10,AmazonEC2,2.0811,USD,0,0,0,0
2025-05-10,AmazonS3,0.1979,USD,0,0,0,0
2025-05-10,AmazonRDS,1.2181,USD,0,0,0,0
2025-05-10,AWSIoT,0.8712,USD,99,1,4,1
2025-05-10,AmazonLambda,0.59,USD,0,0,0,0
2025-05-10,AmazonCloudFront,0.7901,USD,0,0,0,0
2025-05-10,AmazonAPIGateway,0.3189,USD,0,0,0,0
2025-05-11,AmazonEC2,1.3125,USD,0,0,0,0
2025-05-11,AmazonS3,0.1972,USD,0,0,0,0
2025-05-11,AmazonRDS,1.0161,USD,0,0,0,0
2025-05-11,AWSIoT,0.6343,USD,70,1,3,1
2025-05-11,AmazonLambda,0.4027,USD,0,0,0,0
2025-05-11,AmazonCloudFront,0.8005,USD,0,0,0,0
2025-05-11,AmazonAPIGateway,0.2874,USD,0,0,0,0
2025-05-12,AmazonEC2,1.8876,USD,0,0,0,0
2025-05-12,AmazonS3,0.1512,USD,0,0,0,0
2025-05-12,AmazonRDS,1.19616,USD,0,0,0,0
2025-05-12,AWSIoT,1.18716,USD,55,10,2,1
2025-05-12,AmazonLambda,0.48167999999999994,USD,0,0,0,0
2025-05-12,AmazonCloudFront,0.9766799999999999,USD,0,0,0,0
2025-05-12,AmazonAPIGateway,0.36744000000000004,USD,0,0,0,0
2025-05-13,AmazonEC2,1.4393,USD,0,0,0,0
2025-05-13,AmazonS3,0.2143,USD,0,0,0,0
2025-05-13,AmazonRDS,1.0166,USD,0,0,0,0
2025-05-13,AWSIoT,0.7472,USD,25,7,5,1
2025-05-13,AmazonLambda,0.4361,USD,0,0,0,0
2025-05-13,AmazonCloudFront,0.7225,USD,0,0,0,0
2025-05-13,AmazonAPIGateway,0.2947,USD,0,0,0,0
2025-05-14,AmazonEC2,1.95,USD,0,0,0,0
2025-05-14,AmazonS3,0.1823,USD,0,0,0,0
2025-05-14,AmazonRDS,1.083,USD,0,0,0,0
2025-05-14,AWSIoT,1.0146,USD,93,9,1,1
2025-05-14,AmazonLambda,0.5788,USD,0,0,0,0
2025-05-14,AmazonCloudFront,0.6463,USD,0,0,0,0
2025-05-14,AmazonAPIGateway,0.4122,USD,0,0,0,0
2025-05-15,AmazonEC2,1.3327,USD,0,0,0,0
2025-05-15,AmazonS3,0.151,USD,0,0,0,0
2025-05-15,AmazonRDS,0.8612,USD,0,0,0,0
2025-05-15,AWSIoT,0.6695,USD,52,7,3,1
2025-05-15,AmazonLambda,0.3882,USD,0,0,0,0
2025-05-15,AmazonCloudFront,0.7132,USD,0,0,0,0
2025-05-15,AmazonAPIGateway,0.4202,USD,0,0,0,0
